必有忍也，若能有济也。	上天之意：视斯民之困苦，若不得不雨；视士大夫之骄奢，若不可雨，其徘徊于两歧之间乎？	5, 5	12, 12	t
汝其敬识百辟享。	然中原未复，二圣未还，朕心歉然，卿等其勉之！	1, 1	18, 18	t
结友而别	人不知而不愠	2, 2	3, 3	f
大事是不可为的了！	元大德十一年，杭州大饥，官设粥仙林寺中，饥民殍死，不为衰止。	5, 5	26, 26	f
是时范文正领浙西	问今是何世	0, 0	2, 2	f
呼儿语若：后五百岁，俾饱而玄孙。	拜手稽首，旅王若公。	3, 3	7, 7	f
抑为之不厌，诲人不倦，则可谓云尔已矣。	公少长闾巷，能自感发，彊志力学为进士，一出遂收其科。	1, 1	15, 15	f
往来而不绝者	绝懒多生怪柏	4, 4	0, 0	f
栗栗危惧，若将陨于深渊。	声闻于天。	8, 8	2, 2	t
予盖天下之贪夫也	匹夫之有重于社稷也	7, 7	8, 8	f
大兄何见事之晚	见其发矢十中八九	3, 3	0, 0	f
告之以直而不改	背负青天而莫之夭阏者	1, 1	6, 6	f
闻章氏子弟多才且贤，而余不获交其一二，是则余之陋也。	气为物母，自无名而有名，且居高而济下，谅无迹而能行。	7, 7	12, 12	f
自有生民以来，未有孔子也。	汉王下马踞鞍而问曰：‘吾欲捐关以东等弃之，谁可与共功者？’	4, 4	15, 15	t
涂有饿莩而不知发　	是何异于刺人而杀之	4, 4	6, 6	f
吁！嚚讼，可乎？	吾师道也，夫庸知其年之先后生于吾乎？	6, 6	16, 16	t
昔者，吾舅死于虎，吾夫又死焉，今吾子又死焉。	古者未有君臣上下之时，民乱而不治。	1, 1	1, 1	t
能顺木之天，以致其性焉尔	以先国家之急而后私仇也	3, 3	4, 4	f
先受知于督学帅公	圣人不凝滞于物	3, 3	5, 5	t
笼鹅而归	摇尾而求食	2, 2	2, 2	t
犹不能不以之兴怀	能以足音辨人	4, 4	1, 1	f
商臣闻之，未察也，乃为其傅潘崇曰：‘奈何察之也？’。	季孟之权，三桓之富，不可及也，孔子为之曰‘微’。	10, 10	17, 17	t
禹曰：‘何？’皋陶曰：‘宽而栗，柔而立……刚而塞，彊而义。’	天下兵又动，太平竟何时？	4, 4	9, 9	t
吾平生知韩信为人，易与耳。	桓公之与戎狄，驱之尔。	10, 10	3, 3	f
蕃居太学，诸生不为非义。	大事是不可为的了！	8, 8	5, 5	t
复返此野而见汝也。	总之，许多青年，从东江起，而上海，而武汉，而江西，为革命战斗了。	4, 4	13, 13	f
得之为有财，古之人皆用之。	平常的集会，为节省时间，仅用汉维两种语言。	2, 2	6, 6	f
我生之初尚无为，我生之后逢此百罹。	王觐为可。	6, 6	2, 2	f
夫民，生厚而利用，于是乎正德以幅之，使无黜嫚，谓之幅利。利过则为败。	及生，名为政，姓赵氏。	31, 31	4, 4	f
总之，许多青年，从东江起，而上海，而武汉，而江西，为革命战斗了。	由春而夏，由秋而冬；一而再，再而三。	13, 13	2, 2	t
为风为火，殪彼蒙冲；如霆如雷，击其舟舰。	雷横兄弟，他自犯了该死的罪，我因义气放了他，出头不得，上山入伙，我亦为他配在这里。	0, 0	34, 34	f
故其勒御部众，拟则中国。	置则瓦井中，视外水深大以上，凿城内水渠。	8, 8	1, 1	f
而子违之	劳苦而功高如此	0, 0	2, 2	f
仆自少至今，从事于往还朋友间一十七年矣，日月不为不久。	小二道：‘﹝焦大郎﹞有便有些产业，也不为十分富厚。’	23, 23	19, 19	t
降霍叔于庶人。	一帘疏雨细于尘，春寒愁杀人。	3, 3	5, 5	f
惟有司之牧夫。	皇父之二子死焉。	3, 3	2, 2	t
卧而梦	自远而至	1, 1	2, 2	f
与之论辨	蹴尔而与之	1, 1	4, 4	f
执子之手，与子偕老。	尔来四万八千岁，不与秦塞通人烟。	5, 5	9, 9	t
帝为动容	为人谋而不忠乎	1, 1	0, 0	f
今已得益州，则荆州自应见还，乃皇叔但肯先割三郡。	边遽乃至。	14, 14	2, 2	f
东周欲为稻，西周不下水。	井渫不食，为我心恻。	3, 3	5, 5	f
乘小马，好疾驰，以其名呼之，可使千里外一日反报。	管仲以其君霸，晏子以其君显。	8, 8	2, 2	t
雷横兄弟，他自犯了该死的罪，我因义气放了他，出头不得，上山入伙，我亦为他配在这里。	桥的南端有好几家磨坊，为用水的关系在溪面上斜横地砌就了一道长堤，把溪水归引到一个水槽里去。	34, 34	11, 11	t
六物不同，民心不壹，事序不类，官职不则。	佛书以一条为一则。	18, 18	7, 7	f
与祝巫共分其余钱持归	沛公军霸上，未得与项羽相见	0, 0	8, 8	t
从水蛟而为徒兮，与神龙乎休息。	知不可乎骤得，托遗响于悲风。	11, 11	3, 3	t
故天且风，巢居之虫动；且雨，穴处之物扰。	盖闻国有道，贫且贱焉，耻也。	2, 2	7, 7	f
鸣声若有意，颠倒相追奔。	浴兰汤兮沐芳，华采衣兮若英。	2, 2	11, 11	f
神若宥之，传世无疆。	圣祖临雍劝讲，于什百词臣中简一人焉为天下师，不次超迁，若以为非苑莫属也。	1, 1	27, 27	f
得一去荣而失万姓君子	博学而日参省乎己	4, 4	2, 2	f
能臣禹、稷、皋陶者	求人可使报秦者	8, 8	6, 6	f
能哲而惠，何忧乎驩兜？	她也曾近乎撒娇似地问过他。	7, 7	4, 4	t
与吾得革车千乘，不如闻行人烛过之一言也。	子曰：‘始吾于人也，听其言而信其行；今吾于人也，听其言而观其行。于予与改是。’	0, 0	34, 34	f
察其秋毫	其人拜之以牛	1, 1	0, 0	t
恐前后受其敌	敌众我寡	5, 5	0, 0	f
道得于此，则穷达一也，为寒暑风雨之序矣。	今复若能杀彼师子，除一大害，真为奇特。	11, 11	15, 15	f
以钱覆其口	其业有不精	3, 3	0, 0	t
故民入川泽山林，不逢不若，魑魅罔两，莫能逢之。	公孙卿言见神人东莱山，若云‘见天子’。	11, 11	11, 11	f
天下兵又动，太平竟何时？	或问其故，徽之但啸咏，指竹曰：‘何可一日无此君邪！’	9, 9	16, 16	f
庄公通焉，骤如崔氏。以崔子之冠赐人。侍者曰：‘不可。’公曰：‘不为崔子，其无冠乎？’	兖州为战国时代古城。	32, 32	2, 2	f
大事是不可为的了！	郑兴从博士金子严为《左氏春秋》。	5, 5	8, 8	f
召亮于成都，属以后事	有良田美池桑竹之属	6, 6	8, 8	f
我是曲江临池柳，者人折了那人攀，恩爱一时间。	只消山水光中，无事过者一夏。	8, 8	10, 10	t
衡乃诡对而出	乃作《思玄赋》以宣寄情志	1, 1	0, 0	t
亦将有感于斯文	将归休于枞阳江上	4, 4	3, 3	f
或问其故，徽之但啸咏，指竹曰：‘何可一日无此君邪！’	只怕无情种，何愁有断缘。	16, 16	6, 6	t
或出入风议，或靡事不为。	大事是不可为的了！	10, 10	5, 5	t
又与为人君者之不惠也，臣者之不忠也，父者之不慈也，子者之不孝也，此又天下之害也；	又与今人之贱人，执其兵刃毒药水火，以交相亏贼，此又天下之害也。	1, 1	1, 1	t
桃之夭夭，灼灼其华，之子于归，宜其室家。	有蒋氏者，专其利三世矣。	7, 7	6, 6	f
盛唐之诗岂其不佳	日与其徒上高山	5, 5	2, 2	f
自古于今，上以天子，下至庶人，蔑有好利而不亡者，好义而不彰者也。	今以长沙豫章往，水道多绝难行。	6, 6	1, 1	t
茂先坐与论说	而世又不与能死节者比	3, 3	4, 4	t
今絷者众，而捕未已	某所，而母立于兹	5, 5	3, 3	f
邻国之民不加少	数口之家可以无饥矣	2, 2	2, 2	t
齐赵陪位于前，韩魏翼卫其后。	故汤之放桀也，非其逐之鸣条之时也；武王之诛纣也，非以甲子之朝而后胜也。	11, 11	8, 8	t
古之学者必有师。	中国之小说自来无史。	1, 1	2, 2	t
怅恨久之。	晋侯赏从亡者，介之推不言禄。	3, 3	8, 8	t
我生之初尚无为，我生之后逢此百罹。	含笑即为妇人，蹙面即为老翁，踞地即为小儿，执杖即成林木。	6, 6	3, 3	f
即为书以意属阳庆，以故知庆。	太平之世，家为君子，人有礼仪，父不失礼，子不废行。	1, 1	6, 6	f
壮于前趾，往不胜，为咎。	俾是荒服，移为阙里。	9, 9	6, 6	t
上乃使使持节诏将军	见渔人，乃大惊	1, 1	4, 4	t
桓公知天下诸侯多与己也，故又大施忠焉。	虽举足以蹈道兮，哀与我者为谁？	8, 8	9, 9	t
其后，上将有所相，不可于众。君与起居舍人李约交章指摘，事以不行。	每有大繇役及丧，梁尝主办，兵法部勒宾客子弟，以知其能，后果举事。按以	28, 28	22, 22	t
归而求救国之策	呼中丞之名而詈之	5, 5	7, 7	f
我決起而飞，抢榆枋	水浅而舟大也	3, 3	2, 2	f
鹏之徙于南冥也	生物之以息相吹也	6, 6	7, 7	t
知人者智，自知者明。	黄冈之地多竹，大者如椽。	2, 2	8, 8	f
圣人之所以为圣	吾所以为此者，以先国家之急而后私仇也	3, 4	1, 2	t
既云血化，安有鬼为？	天下熙熙，皆为利来；天下攘攘，皆为利往。	8, 8	6, 6	f
伏惟阁下以不世出之才	亦以明死生之大	8, 8	5, 5	f
款乃，棹船相应声。	欸乃一声山水绿。	1, 1	1, 1	t
以昭炯戒	可以为师矣	0, 0	1, 1	f
身处、志往，存亡也。霍、为，性故也。贾、宜，贵贱也。	桥的南端有好几家磨坊，为用水的关系在溪面上斜横地砌就了一道长堤，把溪水归引到一个水槽里去。	12, 12	11, 11	f
是而子杀余之弟也。	而家小郎子，大不端好。	1, 1	0, 0	t
周公属籍致政，北面委质而臣事之，请而后为，复而后行。	大率义之所在，毅然必为。	19, 19	10, 10	t
孔子之告其弟子者	所以遣将守关者	7, 7	6, 6	f
以天子之慈圣仁俭	挟匕首以备不测	0, 0	3, 3	f
今若暂停举选，或恐所害实深，一则远近惊惶，二则人士失业。	谁知宝玉昨儿见了他，也就留心，想着指名唤他来使用，一则怕袭人等多心，二则又不知他是怎么个情性，因而纳闷。	15, 15	26, 26	t
小学而大遗	君子博学而日参省乎己	2, 2	4, 4	f
在吴洪家里兴妖，并驼献岭上为怪的，都与我捉来！	渔父见而问之曰：‘子非三闾大夫与？何故至于斯？’	18, 18	15, 15	f
各持门户之见者	求人可使报秦者	6, 6	6, 6	f
殷之即丧！指乃功，不无戮于尔邦？	见卿如获异宝，何憎之云！	1, 1	9, 9	f
夫滕，壤地褊小，将为君子焉，将为野人焉。	若原州一面镇静，则本路只御捍西北一路，易为兵力。	9, 9	20, 20	f
而不知其所穷	耳得之而为声	0, 0	3, 3	f
命夸娥氏二子负二山	负荆请罪	6, 6	0, 0	t
孔子云	云妙在若子若弃间	1, 1	4, 4	t
高祖为布衣时，尝数从张游。	大府与之为让，至一再，乃敢改服，以宾主见。	2, 2	4, 4	f
其心休休焉，其如有容焉。	狡焉思逞者有之。	4, 4	1, 1	t
乃相与俱往见邹忌	太丘舍去，去后乃至	0, 0	7, 7	f
为神农之言，即治神农之道也。	郑兴从博士金子严为《左氏春秋》。	0, 0	8, 8	t
他立刻感觉他们两个有故示骄傲的意思，便从揣想转而为愤怒。	为此行也，荆败我，诸侯必叛之。	24, 24	0, 0	f
沈将仕谨依其言，不敢则一声。	我上面流血的那一位，虽滴滴地流着，直到第一次枪声稍歇，我们爬起来逃走的时候，他也不则一声。	10, 10	41, 41	t
且作而用。	宾王亦落发，遍游名山，至灵隐，以周岁卒。当时虽败，且以匡复为名，故人多护脱之。	0, 0	25, 25	t
学以至圣人之道也	而为学之道遂失	6, 6	4, 4	t
为了进攻而防御，为了前进而后退，为了向正面而向侧面，为了走直路而走弯路，是许多事物在发展过程中所不可避免的现象。	电灯，因着电力的不足而散射着黄橙橙的光线。	4, 4	10, 10	t
贫穷至而廉耻不顾	木欣欣以向荣，泉涓涓而始流	3, 3	10, 10	f
舜发于畎亩之中	每假借于藏书之家	5, 5	6, 6	t
东周欲为稻，西周不下水。	好令京城少年为妇人服饰，入殿歌舞，与后宫观之。	3, 3	6, 6	f
思乃精，志之荣。	乃必欲周旋于此胶彼膝之中以博宪章之余名，此俗儒之剿说也。	1, 1	0, 0	t
父母之年，不可不知也。一则以喜，一则以惧。	今若暂停举选，或恐所害实深，一则远近惊惶，二则人士失业。	12, 12	15, 15	t
能进不能退，君无所辱命。	尝深入匈奴二千余里，过居延，视地形，无所见虏而还。	8, 8	19, 19	t
秦有侍中、仆射，其初且非官名，惟供奉左右，是其职业。	水月亭前且杨柳，集芳园下尽荷花。	10, 10	4, 4	t
粮食大侈，不顾其后，俄则屈安穷矣。	今闻章邯降项羽，项羽乃号为雍王，王关中。今则来，沛公恐不得有此。	11, 11	21, 21	f
则与吾业者其亦有类乎？	然其如天道何？	10, 10	6, 6	f
若也利虽倍于今，而不便于后，弗为也；安虽长久，而以私其子孙，弗行也。	虑之以谋，计之以数，为之以渐，则其为甚易也。	15, 15	10, 10	t
以静意对之	何陋之有	4, 4	2, 2	f
项王即日因留沛公与饮。	老姑子献了茶，宝玉因和他借香炉烧香。	4, 4	9, 9	t
泰不花荐以馆职	作师说以贻之	4, 4	3, 3	f
晚救之韩且折而入于魏	泉香而酒洌	6, 6	2, 2	f
颊侧上出者曰之，下垂者曰而，须鬣属也。	今臣之刀十九年矣，所解数千牛矣，而刀刃若新发于硎。	12, 12	16, 16	f
卫太子为江充所败。	太祖为流矢所中。	6, 6	5, 5	t
早日羁游所，春风送客归。	赐云肩飞鱼服，与春饼之宴。宴之不举者，三十年所矣。	4, 4	22, 22	f
乃以兵捍众	不赂者以赂者丧	1, 1	3, 3	f
奚以知其然也	而彭祖乃今以久特闻	1, 1	5, 5	f
乃必欲周旋于此胶彼膝之中以博宪章之余名，此俗儒之剿说也。	汉复遣大将军卫青将六将军，兵十余万骑，乃再出定襄数百里击匈奴。	0, 0	19, 19	f
﹝重耳﹞乞食于野人，野人与之块。	严氏见说儿子头有了，心中欢喜，随即安排酒饭，管待二人，与了一千贯赏钱。	12, 12	27, 27	t
高岸为谷，深谷为陵。	余为伯儵，余，而祖也。	2, 2	1, 1	f
风霜高洁	附庸风雅	0, 0	2, 2	f
言念君子，温其如玉。	今日成远别，相对心凄其。	6, 6	10, 10	t
帝牛不吉，以为稷牛。	为风为火，殪彼蒙冲；如霆如雷，击其舟舰。	6, 6	0, 0	f
侍中周毖、城门校尉伍琼、议郎何颙等，皆名士也，卓信之，而阴为绍。	心有是焉，匿之以私；志有善焉，措之为恶。	29, 29	17, 17	f
仁者，天下之表也；义者，天下之制也。	有蒋氏者，专其利三世矣。	1, 1	3, 3	t
使吾君固寿，金玉之贱，人民是宝。	东略之不知，西则否矣。	8, 8	2, 2	f
是以众议举宠为督	外举不避仇	4, 4	1, 1	t
门人弟子填其室	夫庸知其年之先后生于吾乎	5, 5	3, 3	t
不见子都，乃见狂且。	夫曰乃某，卜葬其妻某氏。	5, 5	2, 2	f
若假其年，必为天下伟器	若不阙秦，将焉取之	4, 4	4, 4	f
徒以有先生也	不以物喜，不以己悲	1, 1	6, 6	t
适当世明主之意，则有直任布衣之士，立为卿相之处。	亲逐而君，尔父之厉。是之不忧，而何以田为？	18, 18	19, 19	f
臣之壮也	师道之不传也久矣	3, 3	5, 5	t
何求为我，以戾庶正。	天下熙熙，皆为利来；天下攘攘，皆为利往。	2, 2	6, 6	t
荒政之施，莫此为大。	战而不克，为诸侯笑。	7, 7	5, 5	f
得之不得曰有命。	燿神景于中沚，被轻縠之纤罗。	1, 1	10, 10	t
唐浮图慧褒始舍于址	虽趣舍万殊，静躁不同	6, 6	2, 2	f
予为考其世次，得其所以基于初、盛于中、有于终而大施于其后者。	孝于惟孝，友于兄弟，施于有政。	12, 12	1, 1	f
人各任其能，竭其力	向使三国各爱其地	3, 3	6, 6	f
无伤也，是乃仁术也。	始以薛公为魁然也，今视之，乃眇小丈夫耳。	5, 5	13, 13	t
既见君子，我心则降。	今若暂停举选，或恐所害实深，一则远近惊惶，二则人士失业。	7, 7	15, 15	f
不能片时藏匣里，暂出园中也自随。	往往有一种仪式，是请别人宽恕，自己也宽恕了别人。	12, 12	17, 17	t
墨浆以大器贮，备濡染也。	郑以救公误之，遂失秦伯。	2, 2	1, 1	f
启呱呱而泣。	忽然，诗人从中出现了，由小而大，由远而近。	3, 3	13, 13	f
而其用意，	固亦无恶于天下旬有五日而后反	0, 0	11, 11	f
以贤，则去疾不足；以顺，则公子坚长。	晋阳处父聘于卫，反过宁，宁嬴从之，及温而还。其妻问之，嬴曰：‘以刚。’	0, 0	31, 31	f
